Waiting for CPU move...
Generation of this next move took 7.78 seconds, ran 10000 iterations.
   a b c d e 
 -----------------------
0 |- - - -          5162201 function calls (4314156 primitive calls) in 9.479 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:2688(Minute)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4015(<genexpr>)
       99    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.019    0.019 overrides.py:1(<module>)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.001    0.001 triinterpolate.py:3(<module>)
        7    0.000    0.000    0.079    0.011 __init__.py:109(import_module)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
        1    0.000    0.000    0.000    0.000 extension.py:3(<module>)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3306(export)
        1    0.000    0.000    0.000    0.000 hexboard.py:5(HexBoard)
        1    0.000    0.000    0.002    0.002 scope.py:3(<module>)
        1    0.000    0.000    0.000    0.000 text.py:1954(Annotation)
       53    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 _iotools.py:499(StringConverter)
       93    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.001    0.001 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:4(<module>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:284(validate_toolbar)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1535(FigureCanvasBase)
        5    0.000    0.000    0.000    0.000 argparse.py:2086(_match_arguments_partial)
       58    0.000    0.000    0.000    0.000 methods.py:218(<lambda>)
        7    0.000    0.000    0.000    0.000 inspect.py:2533(replace)
        1    0.000    0.000    0.002    0.002 mathematics.py:12(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:443(open)
        4    0.000    0.000    0.001    0.000 core.py:122(doc_note)
       13    0.000    0.000    0.000    0.000 version.py:331(_cmp)
       13    0.000    0.000    0.000    0.000 nanops.py:58(__call__)
        1    0.000    0.000    0.000    0.000 _print_versions.py:1(<module>)
        1    0.000    0.000    0.013    0.013 _datasource.py:36(<module>)
        6    0.000    0.000    0.000    0.000 generic.py:11223(_make_stat_function_ddof)
        1    0.000    0.000    0.000    0.000 timedeltas.py:69(TimedeltaArray)
        1    0.000    0.000    0.000    0.000 scope.py:86(Scope)
        1    0.000    0.000    0.000    0.000 __init__.py:140(EventType)
       34    0.000    0.000    0.000    0.000 _add_newdocs.py:6710(<genexpr>)
        1    0.000    0.000    0.003    0.003 bz2.py:5(<module>)
        2    0.000    0.000    0.000    0.000 util.py:1(<module>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:694(haskeys)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4259(__str__)
       50    0.000    0.000    0.000    0.000 enum.py:623(name)
        1    0.000    0.000    0.007    0.007 __init__.py:97(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:121(__init__)
        1    0.000    0.000    0.000    0.000 _asarray.py:5(<module>)
       95    0.000    0.000    0.000    0.000 pyparsing.py:283(<genexpr>)
        1    0.000    0.000    0.000    0.000 _cm.py:160(<dictcomp>)
        9    0.000    0.000    0.000    0.000 _dtype.py:319(_name_get)
        1    0.000    0.000    0.000    0.000 legend_handler.py:25(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
        6    0.000    0.000    0.002    0.000 __init__.py:727(_flex_comp_method_FRAME)
        1    0.000    0.000    0.002    0.002 messagebox.py:25(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:774(PolarAxes)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsets.py:156(DateOffset)
       26    0.000    0.000    0.000    0.000 core.py:56(is_style_file)
        1    0.000    0.000    0.000    0.000 offsets.py:2693(Second)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4653(__init__)
        1    0.000    0.000    0.001    0.001 patches.py:2705(ConnectionStyle)
      5/2    0.000    0.000    0.001    0.001 argparse.py:1935(consume_positionals)
       20    0.000    0.000    0.000    0.000 dtypes.py:334(construct_from_string)
        1    0.000    0.000    0.000    0.000 __init__.py:3076(Text)
       19    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.001    0.001 _decorators.py:24(deprecate)
       22    0.000    0.000    0.000    0.000 numpy_.py:442(_create_arithmetic_method)
     20/6    0.000    0.000    0.001    0.000 pyparsing.py:4441(parseImpl)
       12    0.000    0.000    0.000    0.000 textwrap.py:465(indent)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1635(postParse)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 offsets.py:2698(Milli)
        1    0.000    0.000    0.000    0.000 concat.py:2(<module>)
        4    0.000    0.000    0.000    0.000 argparse.py:2338(_get_values)
        1    0.000    0.000    0.001    0.001 texmanager.py:29(<module>)
        1    0.000    0.000    0.006    0.006 accessor.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
      115    0.000    0.000    0.000    0.000 expr.py:172(<lambda>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1553(<genexpr>)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:437(Quiver)
        1    0.000    0.000    0.000    0.000 format.py:163(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:102(PandasArray)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        6    0.000    0.000    0.000    0.000 nanops.py:87(__call__)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 mask_ops.py:3(<module>)
        2    0.000    0.000    0.002    0.001 pyparsing.py:5660(srange)
        1    0.000    0.000    0.002    0.002 path.py:10(<module>)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 parsing.py:2(<module>)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:381(_calc_mode)
        1    0.000    0.000    0.002    0.002 decimal.py:2(<module>)
        2    0.000    0.000    0.003    0.001 methods.py:72(add_special_arithmetic_methods)
        1    0.000    0.000    0.000    0.000 offsets.py:2708(Nano)
        1    0.000    0.000    0.073    0.073 backend_tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minimax.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsets.py:2703(Micro)
        4    0.000    0.000    0.000    0.000 base.py:5092(_add_numeric_methods_unary)
        1    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expr.py:303(BaseExprVisitor)
       27    0.000    0.000    0.000    0.000 __init__.py:885(is_url)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:4224(streamline)
        1    0.000    0.000    0.004    0.004 __init__.py:57(<module>)
        5    0.000    0.000    0.000    0.000 rcsetup.py:501(validate_whiskers)
        3    0.000    0.000    0.001    0.000 __init__.py:340(__init__)
        4    0.000    0.000    0.000    0.000 function_base.py:2031(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:22(Collection)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.003    0.003 fractions.py:4(<module>)
        8    0.000    0.000    0.000    0.000 deprecation.py:418(_suppress_matplotlib_deprecation_warning)
       18    0.000    0.000    0.000    0.000 abc.py:130(register)
       37    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
        8    0.000    0.000    0.000    0.000 array.py:1417(_create_comparison_method)
        1    0.000    0.000    0.001    0.001 rolling.py:1140(_Rolling_and_Expanding)
        1    0.000    0.000    0.001    0.001 numeric.py:376(Float64Index)
       58    0.000    0.000    0.000    0.000 pyparsing.py:640(__bool__)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
       52    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        8    0.000    0.000    0.000    0.000 range.py:736(_make_evaluate_binop)
       10    0.000    0.000    0.000    0.000 extras.py:241(getdoc)
       16    0.000    0.000    0.000    0.000 _internal.py:865(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 format.py:453(TableFormatter)
        1    0.000    0.000    0.000    0.000 cycler.py:41(<module>)
       26    0.000    0.000    0.000    0.000 calendar.py:58(__getitem__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
       50    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      4/1    0.000    0.000    0.001    0.001 argparse.py:1837(take_action)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
       21    0.000    0.000    0.000    0.000 version.py:302(__init__)
        6    0.000    0.000    0.000    0.000 pathlib.py:1066(home)
        1    0.000    0.000    0.000    0.000 fractions.py:60(Fraction)
        3    0.000    0.000    0.007    0.002 decoder.py:332(decode)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 __init__.py:381(__getitem__)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:132(_family)
       55    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 enum.py:335(__getattr__)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:2464(Fixed)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 display.py:3(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:130(RendererBase)
        2    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
       12    0.000    0.000    0.000    0.000 pathlib.py:683(_format_parsed_parts)
       20    0.000    0.000    0.000    0.000 datetimes.py:73(_field_accessor)
       38    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:142(MathtextBackendAgg)
       28    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
       15    0.000    0.000    0.000    0.000 dtypes.py:64(register)
        1    0.000    0.000    0.002    0.002 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:2640(GenericFixed)
        1    0.000    0.000    0.000    0.000 __init__.py:728(RcParams)
        1    0.000    0.000    0.000    0.000 colorbar.py:312(_ColorbarMappableDummy)
        1    0.000    0.000    0.000    0.000 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 datetimelike.py:564(DatetimeTimedeltaMixin)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2254(makeOptionalList)
        6    0.000    0.000    0.000    0.000 patches.py:1857(<listcomp>)
        7    0.000    0.000    0.000    0.000 {pandas._libs.tslibs.offsets.apply_index_wraps}
        1    0.000    0.000    0.000    0.000 dispatch.py:3(<module>)
        3    0.000    0.000    0.000    0.000 generic.py:332(set_axis)
        4    0.000    0.000    0.000    0.000 generic.py:11142(_make_min_count_stat_function)
        1    0.000    0.000    0.000    0.000 base.py:11(ExtensionDtype)
        3    0.000    0.000    0.000    0.000 _decorators.py:338(indent)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4842(__str__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 masked.py:1(<module>)
       66    0.000    0.000    0.000    0.000 pyparsing.py:4027(<genexpr>)
        1    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
        1    0.000    0.000    0.004    0.004 gridspec.py:10(<module>)
        3    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
        1    0.000    0.000    0.001    0.001 pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 pathlib.py:1353(is_dir)
        5    0.000    0.000    0.000    0.000 rcsetup.py:474(validate_mathtext_default)
       70    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       60    0.000    0.000    0.000    0.000 multiarray.py:635(result_type)
        1    0.000    0.000    0.000    0.000 core.py:6316(__new__)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _validators.py:4(<module>)
        3    0.000    0.000    0.007    0.002 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 textpath.py:19(TextToPath)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
       24    0.000    0.000    0.000    0.000 function.py:36(__init__)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
       15    0.000    0.000    0.000    0.000 rcsetup.py:307(<listcomp>)
