         577251 function calls (565261 primitive calls) in 0.712 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 composer.py:2(<module>)
        1    0.000    0.000    0.001    0.001 dumper.py:2(<module>)
        1    0.000    0.000    0.005    0.005 __init__.py:10(<module>)
       38    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:105(_write_atomic)
        1    0.000    0.000    0.000    0.000 spines.py:12(Spine)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3390(export)
        1    0.000    0.000    0.001    0.001 texmanager.py:29(<module>)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:16(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:251(BboxBase)
       16    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5673(<lambda>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:957(validate_webagg_address)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
        9    0.000    0.000    0.000    0.000 observer.py:12(_with_args)
        1    0.000    0.000    0.000    0.000 fake_quantize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 std.py:187(tqdm)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.005    0.005 reductions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:1387(TarFile)
        1    0.000    0.000    0.004    0.004 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:27(<module>)
        7    0.000    0.000    0.000    0.000 pathlib.py:1078(home)
        8    0.000    0.000    0.000    0.000 pathlib.py:1363(is_dir)
       59    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.002    0.002 __init__.py:26(<module>)
       30    0.000    0.000    0.000    0.000 _methods.py:44(_any)
        1    0.000    0.000    0.000    0.000 argparse.py:62(<module>)
       17    0.000    0.000    0.000    0.000 enum.py:360(__members__)
        9    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
       38    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       15    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       83    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.002    0.002 backend_qt5.py:1(<module>)
        1    0.000    0.000    0.027    0.027 backend_tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:25(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:121(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:10(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:1788(<listcomp>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1804(<dictcomp>)
       91    0.000    0.000    0.000    0.000 docstring.py:99(copy)
       42    0.000    0.000    0.000    0.000 pyparsing.py:1561(<genexpr>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:244(validate_backend)
        1    0.000    0.000    0.269    0.269 trainer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 charset.py:6(<module>)
        1    0.000    0.000    0.001    0.001 data_parallel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loss.py:1(<module>)
        9    0.000    0.000    0.000    0.000 _jit_internal.py:193(boolean_dispatch)
        4    0.000    0.000    0.000    0.000 _jit_internal.py:491(get_class_name_lineno)
       10    0.000    0.000    0.000    0.000 extras.py:241(getdoc)
       18    0.000    0.000    0.000    0.000 core.py:1003(__init__)
        1    0.000    0.000    0.000    0.000 hermite_e.py:60(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:154(eye)
        1    0.000    0.000    0.005    0.005 py3k.py:12(<module>)
        2    0.000    0.000    0.000    0.000 inspect.py:680(getsourcefile)
       75    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        7    0.000    0.000    0.000    0.000 weakref.py:290(update)
        2    0.000    0.000    0.000    0.000 random.py:1(<module>)
      104    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      109    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 polar.py:17(PolarTransform)
        1    0.000    0.000    0.000    0.000 quiver.py:452(Quiver)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.004    0.004 category.py:11(<module>)
        1    0.000    0.000    0.000    0.000 _subplots.py:11(SubplotBase)
        1    0.000    0.000    0.001    0.001 patches.py:2644(ConnectionStyle)
       18    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.000    0.000 cycler.py:41(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1866(enablePackrat)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:161(_property)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 constraints.py:21(<module>)
        1    0.000    0.000    0.000    0.000 distribution.py:7(Distribution)
        1    0.000    0.000    0.005    0.005 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 frontend.py:389(ExprBuilder)
        1    0.000    0.000    0.000    0.000 conv_fused.py:1(<module>)
        2    0.000    0.000    0.003    0.002 _functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 normalization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 variable.py:1(<module>)
       20    0.000    0.000    0.000    0.000 _jit_internal.py:475(_overload)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:725(TarInfo)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
       78    0.000    0.000    0.000    0.000 _internal.py:795(<genexpr>)
       31    0.000    0.000    0.000    0.000 _asarray.py:16(asarray)
        1    0.000    0.000    0.000    0.000 {built-in method mkl._py_mkl_service.get_version}
        5    0.000    0.000    0.000    0.000 six.py:91(__get__)
       56    0.000    0.000    0.000    0.000 inspect.py:2839(return_annotation)
        1    0.000    0.000    0.003    0.003 _utils_internal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:307(manager_path)
        5    0.000    0.000    0.003    0.001 platform.py:1061(system)
        1    0.000    0.000    0.000    0.000 platform.py:1150(_sys_version)
        1    0.000    0.000    0.000    0.000 traceback.py:366(from_list)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        7    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
    13/11    0.000    0.000    0.038    0.003 <frozen importlib._bootstrap>:994(_gcd_import)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       12    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 text.py:1954(Annotation)
        1    0.000    0.000    0.000    0.000 colorbar.py:353(ColorbarBase)
      138    0.000    0.000    0.000    0.000 pyparsing.py:1643(postParse)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4672(__init__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4861(__str__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:71(_listify_validator)
        4    0.000    0.000    0.000    0.000 rcsetup.py:454(validate_whiskers)
       42    0.000    0.000    0.000    0.000 pyparsing.py:696(haskeys)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        1    0.000    0.000    0.000    0.000 worker.py:5(<module>)
        2    0.000    0.000    0.001    0.000 linear_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 conv_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
        1    0.000    0.000    0.000    0.000 rendezvous.py:1(<module>)
        1    0.000    0.000    0.000    0.000 padding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 format.py:163(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:75(__call__)
        4    0.000    0.000    0.000    0.000 function_base.py:2031(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:74(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 pathlib.py:615(PurePath)
        7    0.000    0.000    0.000    0.000 pathlib.py:372(gethomedir)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
       13    0.000    0.000    0.000    0.000 __init__.py:1356(debug)
    27/20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1120(__len__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        2    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
       54    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 backend_managers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2393(Canvas)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:505(NavigationToolbar2Tk)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:313(_ColorbarMappableDummy)
        1    0.000    0.000    0.000    0.000 path.py:10(<module>)
       36    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
       60    0.000    0.000    0.000    0.000 pyparsing.py:4046(<genexpr>)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
       13    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_axisbelow)
        4    0.000    0.000    0.000    0.000 rcsetup.py:427(validate_mathtext_default)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:153(_families)
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:556(_get_xdg_config_dir)
       12    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        6    0.000    0.000    0.000    0.000 qconfig.py:24(__new__)
        7    0.000    0.000    0.000    0.000 api.py:69(_require_initialized)
        1    0.000    0.000    0.000    0.000 weibull.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cli.py:1(<module>)
        1    0.000    0.000    0.001    0.001 bernoulli.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.001    0.001 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.004    0.004 _policybase.py:4(<module>)
        1    0.000    0.000    0.000    0.000 client.py:106(<dictcomp>)
       70    0.000    0.000    0.000    0.000 reduction.py:43(register)
       11    0.000    0.000    0.000    0.000 init.py:437(_make_deprecate)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
        2    0.000    0.000    0.000    0.000 typing.py:623(__getitem__)
        8    0.000    0.000    0.000    0.000 core.py:8001(getdoc)
        2    0.000    0.000    0.000    0.000 core.py:2912(_update_from)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.001    0.001 bz2.py:5(<module>)
        1    0.000    0.000    0.003    0.003 __init__.py:71(<module>)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       30    0.000    0.000    0.000    0.000 numeric.py:1786(isscalar)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
        1    0.000    0.000    0.000    0.000 datetime.py:2136(timezone)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.010    0.010 inspect.py:760(findsource)
       74    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.705    0.705 train.py:1(<module>)
        1    0.000    0.000    0.002    0.002 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        9    0.000    0.000    0.000    0.000 re.py:307(_subx)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
